Unnamed: 0;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;ESCALA_MOEDA;DT_INI_EXERC;DT_FIM_EXERC;CD_CONTA;DS_CONTA;VL_CONTA;ST_CONTA_FIXA
1162;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.05;Resultado a compensar de Itaipu;0.0;N
1163;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.05;Resultado a compensar de Itaipu;0.0;N
1166;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.06;Remuneração de Ressarcimento;0.0;N
1167;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.06;Remuneração de Ressarcimento;0.0;N
1170;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.07;Depreciação;-129655.0;N
1171;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.07;Depreciação;-42436.0;N
1174;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.08;Amortização;-26654.0;N
1175;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.08;Amortização;-9756.0;N
1178;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.09;Provisões operacionais;-5793684.0;N
1179;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.09;Provisões operacionais;-1528690.0;N
1182;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.10;Plano de readequação do quadro de pessoal;0.0;N
1183;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.10;Plano de readequação do quadro de pessoal;0.0;N
1186;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.11;Doações e contribuições;-141671.0;N
1187;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.11;Doações e contribuições;-54894.0;N
1190;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.12;Achados investigação;0.0;N
1191;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.12;Achados investigação;0.0;N
1194;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.02.13;Outras;-976505.0;N
1195;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.02.13;Outras;-476263.0;N
1198;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
1199;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
1202;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.04;Outras Receitas Operacionais;636758.0;S
1203;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.04;Outras Receitas Operacionais;394696.0;S
1206;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.04.01;Outras Receitas Operacionais;274366.0;N
1207;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.04.01;Outras Receitas Operacionais;32304.0;N
1210;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.04.02;Remensurações regulatórias - Contratos de Transmissão;362392.0;N
1211;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.04.02;Remensurações regulatórias - Contratos de Transmissão;362392.0;N
1214;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.05;Outras Despesas Operacionais;0.0;S
1215;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.05;Outras Despesas Operacionais;0.0;S
1218;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.04.06;Resultado de Equivalência Patrimonial;1667870.0;S
1219;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.04.06;Resultado de Equivalência Patrimonial;555285.0;S
1222;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;7180619.0;S
1223;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;1606236.0;S
1226;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06;Resultado Financeiro;-2695516.0;S
1227;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06;Resultado Financeiro;-1818829.0;S
1230;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01;Receitas Financeiras;5027768.0;S
1231;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01;Receitas Financeiras;1364854.0;S
1234;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.01;Receitas de juros, comissões e taxas;709859.0;N
1235;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.01;Receitas de juros, comissões e taxas;177659.0;N
1238;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.02;Receitas de aplicações financeiras;1574077.0;N
1239;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.02;Receitas de aplicações financeiras;688080.0;N
1242;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.03;Acréscimo moratório sobre energia elétrica;396623.0;N
1243;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.03;Acréscimo moratório sobre energia elétrica;161274.0;N
1246;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.04;Atualizações monetárias ativas;1096300.0;N
1247;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.04;Atualizações monetárias ativas;262225.0;N
1250;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.05;Variações cambiais ativas;1131451.0;N
1251;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.05;Variações cambiais ativas;-133765.0;N
1254;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.06;Ajuste a valor justo;0.0;N
1255;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.06;Ajuste a valor justo;0.0;N
1258;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.07;Atualização de ativo regulatório;0.0;N
1259;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.07;Atualização de ativo regulatório;0.0;N
1262;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.08;Ganhos com derivativos;0.0;N
1263;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.08;Ganhos com derivativos;-2040.0;N
1266;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.09;Outras receitas financeiras;323029.0;N
1267;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.09;Outras receitas financeiras;203271.0;N
1270;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.10;Receita De Juros Sobre Dividendos;67560.0;N
1271;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.10;Receita De Juros Sobre Dividendos;67560.0;N
1274;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.11;Remuneração para Fundo de Descomissionamento;0.0;N
1275;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.11;Remuneração para Fundo de Descomissionamento;0.0;N
1278;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.01.12;(-) Tributos sobre receitas financeiras;-271131.0;N
1279;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.01.12;(-) Tributos sobre receitas financeiras;-59410.0;N
1282;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02;Despesas Financeiras;-7723284.0;S
1283;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02;Despesas Financeiras;-3183683.0;S
1286;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.01;Encargos de dívidas;-4108382.0;N
1287;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.01;Encargos de dívidas;-2588730.0;N
1290;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.02;Encargos de arrendamento;-3183.0;N
1291;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.02;Encargos de arrendamento;273565.0;N
1294;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.03;Encargos sobre recursos de acionistas;294274.0;N
1295;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.03;Encargos sobre recursos de acionistas;299532.0;N
1298;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.04;Variações cambiais passivas;-899326.0;N
1299;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.04;Variações cambiais passivas;-58645.0;N
1302;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.05;Atualizações monetárias passivas;-1680977.0;N
1303;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.05;Atualizações monetárias passivas;-529536.0;N
1306;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.06;Atualização de passivo regulatório;0.0;N
1307;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.06;Atualização de passivo regulatório;0.0;N
1310;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.07;Ajuste a valor justo;0.0;N
1311;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.07;Ajuste a valor justo;0.0;N
1314;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.08;Perdas com derivativos;-576408.0;N
1315;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.08;Perdas com derivativos;-284815.0;N
1318;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.06.02.09;Outras despesas financeiras;-749282.0;N
1319;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.06.02.09;Outras despesas financeiras;-295054.0;N
1322;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;4485103.0;S
1323;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.07;Resultado Antes dos Tributos sobre o Lucro;-212593.0;S
1326;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-1354883.0;S
1327;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;212505.0;S
1330;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.08.01;Corrente;-1729398.0;S
1331;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.08.01;Corrente;-382510.0;S
1334;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.08.02;Diferido;374515.0;S
1335;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.08.02;Diferido;595015.0;S
1338;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.09;Resultado Líquido das Operações Continuadas;3130220.0;S
1339;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.09;Resultado Líquido das Operações Continuadas;-88.0;S
1342;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.10;Resultado Líquido de Operações Descontinuadas;986785.0;S
1343;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
1346;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;986785.0;S
1347;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
1350;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
1351;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
1354;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.11;Lucro/Prejuízo Consolidado do Período;4117005.0;S
1355;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.11;Lucro/Prejuízo Consolidado do Período;-88.0;S
1358;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;4091350.0;S
1359;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.11.01;Atribuído a Sócios da Empresa Controladora;-14533.0;S
1362;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.11.02;Atribuído a Sócios Não Controladores;25655.0;S
1363;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.11.02;Atribuído a Sócios Não Controladores;14445.0;S
1366;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
1367;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99;Lucro por Ação - (Reais / Ação);0.0;N
1370;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.01;Lucro Básico por Ação;0.0;N
1371;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.01;Lucro Básico por Ação;0.0;N
1374;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.01.01;ON;2.17778;N
1375;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.01.01;ON;-0.00773;N
1378;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.01.02;PNA;2.39527;N
1379;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.01.02;PNA;-0.0085;N
1382;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.01.03;PNB;2.39527;N
1383;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.01.03;PNB;-0.0085;N
1386;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
1387;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.02;Lucro Diluído por Ação;0.0;N
1390;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.02.01;ON;2.14002;N
1391;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.02.01;ON;-0.0076;N
1394;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.02.02;PNA;2.35626;N
1395;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.02.02;PNA;-0.00836;N
1398;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-01-01;2022-09-30;3.99.02.03;PNB;2.35626;N
1399;2022-09-30;1;CENTRAIS ELET BRAS S.A. - ELETROBRAS;2437;MIL;2022-07-01;2022-09-30;3.99.02.03;PNB;-0.00836;N
19883;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.01;Receita de Venda de Bens e/ou Serviços;1360061.0;S
19885;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.01.01;Receita de infra, operação e manutenção, ganho de eficiência na implem da infra e outras, líquidas;598610.0;N
19887;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.01.02;Remuneração dos ativos da concesão, líquida;761451.0;N
19889;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.02;Custo dos Bens e/ou Serviços Vendidos;-457459.0;S
19891;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.02.01;Custo dos Serviços de Implementação da Infraestrutura e Operação e Manutenção;-457459.0;N
19893;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.03;Resultado Bruto;902602.0;S
19895;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04;Despesas/Receitas Operacionais;53684.0;S
19897;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.01;Despesas com Vendas;0.0;S
19899;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.02;Despesas Gerais e Administrativas;-67562.0;S
19901;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.02.01;Honorários da Administração;-5524.0;N
19903;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.02.02;Outras Despesas Gerais e Administrativas;-62038.0;N
19905;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.03;Perdas pela Não Recuperabilidade de Ativos;0.0;S
19907;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.04;Outras Receitas Operacionais;2009.0;S
19909;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.05;Outras Despesas Operacionais;-8674.0;S
19911;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.04.06;Resultado de Equivalência Patrimonial;127911.0;S
19913;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.05;Resultado Antes do Resultado Financeiro e dos Tributos;956286.0;S
19915;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.06;Resultado Financeiro;-230291.0;S
19917;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.06.01;Receitas Financeiras;27700.0;S
19919;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.06.02;Despesas Financeiras;-257991.0;S
19921;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.07;Resultado Antes dos Tributos sobre o Lucro;725995.0;S
19923;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.08;Imposto de Renda e Contribuição Social sobre o Lucro;-172825.0;S
19925;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.08.01;Corrente;-39982.0;S
19927;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.08.02;Diferido;-132843.0;S
19929;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.09;Resultado Líquido das Operações Continuadas;553170.0;S
19931;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.10;Resultado Líquido de Operações Descontinuadas;0.0;S
19933;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.10.01;Lucro/Prejuízo Líquido das Operações Descontinuadas;0.0;S
19935;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.10.02;Ganhos/Perdas Líquidas sobre Ativos de Operações Descontinuadas;0.0;S
19937;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.11;Lucro/Prejuízo Consolidado do Período;553170.0;S
19939;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.11.01;Atribuído a Sócios da Empresa Controladora;543074.0;S
19941;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.11.02;Atribuído a Sócios Não Controladores;10096.0;S
19943;2022-03-31;1;CTEEP - CIA TRANSMISSÃO ENERGIA ELÉTRICA PAULISTA;18376;MIL;2022-01-01;2022-03-31;3.99;Lucro por Ação - (Reais / Ação);0.0;N
